"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-07-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"2672","인천광역시 미추홀구 학익동","745","0745","0000","미추홀트루엘파크","59.9860","202506","20","35,000","-","12","개인","개인","2022","학익소로9번길 24","-","중개거래","인천 미추홀구","-"
"2673","인천광역시 미추홀구 학익동","125-1","0125","0001","신동아2","49.0300","202506","20","15,000","7","3","개인","개인","1989","소성로 211","-","중개거래","인천 미추홀구","25.06.25"
"2674","인천광역시 미추홀구 학익동","48-14","0048","0014","신동아3","127.0200","202506","20","34,200","-","10","개인","개인","1990","매소홀로475번길 18","-","중개거래","인천 미추홀구","-"
"2675","인천광역시 미추홀구 학익동","703-2","0703","0002","태산","59.0966","202506","20","17,500","-","18","개인","개인","1998","한나루로341번길 40","20250710","중개거래","인천 미추홀구","-"
"2676","인천광역시 미추홀구 주안동","286-1","0286","0001","영재빌","72.1550","202506","20","17,000","-","14","개인","개인","2013","주안로 38","-","중개거래","인천 미추홀구","-"
"2677","인천광역시 중구 신생동","38-5","0038","0005","삼성","59.0550","202506","20","23,000","102","10","개인","개인","2001","인중로 111","-","직거래","-","25.07.11"
"2678","인천광역시 부평구 산곡동","524","0524","0000","부평신일해피트리더루츠","49.1260","202506","20","41,400","-","9","개인","개인","2022","산곡로 31","-","중개거래","인천 부평구","-"
"2679","인천광역시 계양구 작전동","580","0580","0000","현대2-1차","84.9950","202506","20","34,700","-","12","개인","개인","1991","효서로 381","20250722","중개거래","인천 계양구","-"
"2680","인천광역시 계양구 작전동","580","0580","0000","현대2-1차","84.9950","202506","20","34,700","-","12","개인","개인","1991","효서로 381","-","중개거래","인천 계양구","-"
"2681","인천광역시 계양구 작전동","580","0580","0000","현대2-1차","78.0400","202506","20","29,300","-","9","개인","개인","1991","효서로 381","-","중개거래","서울 강서구, 인천 계양구","-"
"2682","인천광역시 계양구 작전동","102-3","0102","0003","뉴서울1","39.6000","202506","20","9,900","7","5","개인","개인","1988","봉오대로744번길 7","-","중개거래","인천 계양구","25.06.23"
"2683","인천광역시 계양구 작전동","140-2","0140","0002","신진","43.3600","202506","20","13,600","-","3","개인","개인","1987","봉오대로744번길 17","-","중개거래","인천 계양구","-"
"2684","인천광역시 계양구 작전동","951","0951","0000","브라운스톤계양스카이","75.4510","202506","20","52,000","101동","11","개인","개인","2020","아나지로299번길 11","-","직거래","-","25.07.10"
"2685","인천광역시 서구 마전동","1003-1","1003","0001","동아","59.9800","202506","20","22,500","-","13","개인","개인","1999","완정로34번길 20","-","중개거래","인천 서구","-"
"2686","인천광역시 서구 마전동","1055-1","1055","0001","당하3차풍림아이원","84.9851","202506","20","39,500","-","17","개인","개인","2004","원당대로685번길 23","-","중개거래","인천 서구","-"
"2687","인천광역시 서구 불로동","798-1","0798","0001","불로금호어울림(불로지구39BL)","84.9949","202506","20","32,000","-","15","개인","개인","2007","검단로768번길 19","-","중개거래","인천 서구","-"
"2688","인천광역시 서구 불로동","178","0178","0000","불노동한일타운아파트","59.7200","202506","20","20,000","-","4","개인","개인","2008","검단로 841","-","중개거래","인천 서구","-"
"2689","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","59.3600","202506","20","31,500","제105","22","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","25.07.25"
"2690","인천광역시 부평구 삼산동","359","0359","0000","광명12차","47.2600","202506","20","13,200","-","4","개인","개인","1990","후정동로 63","-","중개거래","인천 부평구","-"
"2691","인천광역시 부평구 삼산동","388-7","0388","0007","삼산주공미래타운2차","49.4000","202506","20","19,500","-","1","개인","개인","2000","부평북로 432","-","중개거래","인천 부평구","-"
"2692","인천광역시 부평구 청천동","456","0456","0000","e편한세상부평그랑힐스","59.8924","202506","20","53,000","-","10","개인","개인","2024","산청로 97","-","중개거래","인천 부평구","-"
"2693","인천광역시 서구 석남동","532","0532","0000","금호어울림","84.8003","202506","20","41,500","-","11","개인","개인","2007","가정로223번길 28","-","중개거래","인천 서구","-"
"2694","인천광역시 서구 석남동","208-1","0208","0001","동남","51.4800","202506","20","10,900","3","3","개인","개인","1989","새오개로 19","-","중개거래","인천 서구","25.07.01"
"2695","인천광역시 계양구 병방동","432-3","0432","0003","학마을서원","59.9400","202506","20","31,300","-","8","개인","개인","1997","용종로 123","-","중개거래","인천 계양구","-"
"2696","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202506","20","34,000","-","18","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","-"
"2697","인천광역시 부평구 청천동","456","0456","0000","e편한세상부평그랑힐스","59.8924","202506","20","50,800","-","36","개인","개인","2024","산청로 97","-","중개거래","인천 부평구","-"
"2698","인천광역시 부평구 청천동","259","0259","0000","쌍용","72.3100","202506","20","27,850","-","1","개인","개인","1990","길주로494번길 12","-","중개거래","인천 부평구","-"
"2699","인천광역시 부평구 청천동","259-5","0259","0005","미도7","59.7000","202506","20","17,800","2","4","개인","개인","1989","원길로24번길 5","-","중개거래","인천 부평구","25.07.10"
"2700","인천광역시 서구 청라동","159-1","0159","0001","청라롯데캐슬","141.1803","202506","20","93,000","-","39","개인","개인","2013","청라커낼로 252","-","중개거래","인천 서구","-"
"2701","인천광역시 서구 청라동","116-4","0116","0004","청라지구중흥S-CLASS1단지","140.3317","202506","20","69,500","262","8","개인","개인","2010","청라라임로 131","-","중개거래","인천 서구","25.07.10"
"2702","인천광역시 서구 당하동","1311-1","1311","0001","우미린파크뷰2단지","59.9380","202506","20","49,000","-","13","개인","개인","2023","이음2로 90","-","중개거래","인천 서구","-"
"2703","인천광역시 서구 청라동","139-1","0139","0001","청라한화꿈에그린","125.6483","202506","20","88,000","380","27","개인","개인","2012","크리스탈로 148","-","중개거래","서울 성동구, 인천 서구","25.07.15"
"2704","인천광역시 서구 신현동","302-1","0302","0001","루원e-편한세상하늘채아파트","59.9990","202506","20","46,200","-","5","개인","개인","2010","가정로 387","20250623","중개거래","인천 서구, 인천 연수구","-"
"2705","인천광역시 계양구 계산동","1084-2","1084","0002","은행마을(삼보)","114.6300","202506","20","56,700","-","4","개인","개인","1997","계산새로 108","-","중개거래","인천 계양구","-"
"2706","인천광역시 계양구 계산동","18-4","0018","0004","팬더2","53.8700","202506","20","17,000","6","5","개인","개인","1989","경명대로1142번길 15","-","중개거래","인천 계양구","25.06.20"
"2707","인천광역시 서구 당하동","1067-1","1067","0001","검단SKVIEW","84.7875","202506","20","48,800","-","10","개인","개인","2017","독정로 17","-","중개거래","인천 서구","-"
"2708","인천광역시 서구 청라동","184-1","0184","0001","청라엘에이치","84.8600","202506","20","51,000","421","10","개인","개인","2011","청라커낼로 232","-","중개거래","인천 서구","25.06.30"
"2709","인천광역시 부평구 산곡동","255-1","0255","0001","뉴서울아파트","84.8100","202506","20","28,200","-","9","개인","개인","1991","마장로264번길 33","-","중개거래","인천 부평구","-"
"2710","인천광역시 부평구 산곡동","294-35","0294","0035","우성1차2차(294-35)","41.0200","202506","20","16,500","103","2","개인","개인","1989","부영로 165","-","중개거래","경기 부천시 원미구, 인천 부평구","25.07.17"
"2711","인천광역시 부평구 산곡동","222","0222","0000","한신휴","84.9790","202506","20","39,500","-","13","개인","개인","2003","마장로220번길 13","-","중개거래","인천 부평구","-"
"2712","인천광역시 서구 불로동","312-2","0312","0002","퀸스타운(신명)","59.7200","202506","20","19,700","-","17","개인","개인","1998","검단로 834","-","중개거래","인천 서구","-"
"2713","인천광역시 부평구 산곡동","82-36","0082","0036","동원(82-36)","46.8000","202506","20","12,000","1","1","개인","개인","1989","길주로326번길 45","-","중개거래","인천 부평구","25.07.04"
"2714","인천광역시 부평구 산곡동","274","0274","0000","경남2차","84.4300","202506","20","36,100","-","4","개인","개인","1991","안남로222번길 30","-","중개거래","인천 부평구","-"
"2715","인천광역시 서구 청라동","103-15","0103","0015","청라호수공원한신더휴","84.9878","202506","20","72,000","593동","24","개인","개인","2020","청라한내로 40","-","중개거래","인천 서구","25.07.04"
"2716","인천광역시 서구 원당동","1014","1014","0000","검단신도시예미지트리플에듀","84.5075","202506","20","64,000","-","18","개인","개인","2022","서로4로 89","-","중개거래","인천 계양구, 인천 서구","-"
"2717","인천광역시 서구 원당동","852-1","0852","0001","대림e편한세상(원당지구78BL1L)","84.9810","202506","20","33,000","-","11","개인","개인","2004","고산로40번길 12","-","중개거래","인천 서구","-"
"2718","인천광역시 서구 원당동","1024","1024","0000","검단 금호어울림 센트럴","74.8400","202506","20","69,000","-","11","개인","개인","2021","이음5로 65","-","중개거래","인천 서구","-"
"2719","인천광역시 서구 원당동","987-1","0987","0001","검단신도시디에트르더힐","84.9157","202506","20","64,200","-","6","개인","개인","2022","서로3로 255","-","중개거래","경기 김포시, 인천 서구","-"
"2720","인천광역시 계양구 임학동","32-1","0032","0001","삼우","47.7900","202506","20","15,000","가","1","개인","개인","1986","임학안로27번길 14","-","직거래","-","25.06.20"
"2721","인천광역시 계양구 귤현동","532","0532","0000","계양센트레빌2단지","84.9220","202506","20","48,000","-","4","개인","개인","2013","형제봉길 50","-","중개거래","인천 계양구","-"
"2722","인천광역시 서구 가정동","603-1","0603","0001","루원제일풍경채","84.2814","202506","20","61,800","-","24","개인","개인","2018","봉오재3로 11","-","중개거래","인천 서구","-"
"2723","인천광역시 서구 당하동","1254-1","1254","0001","검단신도시한신더휴캐널파크(THEHUECANALPARK)","74.2658","202506","20","59,500","-","7","개인","개인","2021","이음3로 125","-","중개거래","인천 서구","-"
"2724","인천광역시 서구 가좌동","7","0007","0000","한신휴플러스","84.9800","202506","20","44,500","-","20","개인","개인","2007","건지로 404","-","중개거래","인천 서구","-"
"2725","인천광역시 계양구 박촌동","319","0319","0000","계양한양수자인","120.9300","202506","20","62,200","-","3","개인","개인","2011","장제로 1004","-","중개거래","인천 계양구","-"
"2726","인천광역시 서구 당하동","1316-2","1316","0002","검단신도시대성베르힐라프리미어","84.4003","202506","20","52,700","-","12","개인","개인","2022","이음1로 154","20250623","중개거래","인천 서구","-"
"2727","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8430","202506","20","51,000","-","9","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","-"
